longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.04,37.9,20,5467,1044.0,2310,963,5.6986,275800
-122.02,37.89,29,6349,858.0,2450,778,7.5,356200
-122.04,37.88,32,3250,550.0,1230,557,4.6424,312700
-122.03,37.86,29,3025,477.0,1035,452,6.112,390600
-122.04,37.85,27,6039,780.0,2181,761,9.5862,469400
-121.94,37.73,22,1980,291.0,861,290,6.2726,258200
-121.94,37.73,22,6719,1068.0,2843,994,6.1265,260300
-121.93,37.73,23,2564,347.0,1043,351,6.2048,275000
-121.93,37.73,8,831,231.0,404,224,3.375,350000
-121.95,37.74,19,1127,170.0,518,167,6.3325,250000
-121.95,37.74,19,5721,837.0,2653,813,6.2631,266000
-121.94,37.75,17,2559,370.0,1238,377,6.2781,269800
-121.92,37.73,24,1407,327.0,501,295,2.4821,157200
-121.93,37.74,16,3326,419.0,1272,402,6.8806,343500
-121.94,37.75,16,5121,735.0,2464,761,6.6204,296100
-121.97,37.79,17,5688,824.0,2111,773,6.6131,312500
-121.98,37.8,17,3354,422.0,1457,425,7.6473,345800
-121.98,37.8,16,2498,330.0,1027,343,8.155,343700
-121.98,37.81,18,2903,387.0,1127,372,5.5921,359100
-121.96,37.81,12,6488,778.0,2404,765,8.3188,403400
-121.97,37.8,17,3279,418.0,1222,381,7.9168,356000
-121.94,37.8,8,11336,1657.0,4089,1555,7.8287,369200
-121.97,37.79,16,3873,484.0,1451,501,6.7857,341300
-121.95,37.78,4,14652,2826.0,5613,2579,6.3942,356700
-121.96,37.76,8,3865,463.0,1548,432,9.7037,425100
-121.94,37.76,4,6875,1439.0,2889,1307,4.6932,356100
-121.93,37.76,5,2255,269.0,876,258,10.3345,461400
-121.92,37.74,8,452,51.0,140,43,12.5915,432400
-121.93,37.78,2,227,35.0,114,49,3.1591,434700
-121.96,37.74,2,200,20.0,25,9,15.0001,350000
-121.97,37.76,8,3743,581.0,1633,567,6.7027,381900
-121.97,37.77,13,7241,1007.0,3221,947,7.2216,324600
-121.98,37.74,8,2865,389.0,1376,417,7.9393,399300
-122.02,37.84,34,1879,265.0,729,263,7.7072,443800
-122.01,37.83,30,3917,549.0,1330,544,6.5617,386600
-122.0,37.82,20,2206,458.0,926,432,4.6042,256400
-121.99,37.82,22,1248,271.0,579,269,3.375,200000
-122.03,37.83,24,5948,738.0,1997,710,9.8708,500001
-121.99,37.77,14,8213,1364.0,3283,1286,5.1755,294800
-121.99,37.81,17,465,83.0,146,75,4.9018,188500
-122.02,37.8,11,6200,907.0,2286,896,7.6518,359300
-122.03,37.87,21,3521,447.0,1396,467,8.2673,358700
-122.02,37.88,16,3031,438.0,1087,421,7.3732,287300
-122.02,37.87,14,3056,369.0,1209,377,8.4352,441400
-122.03,37.86,25,3004,393.0,1145,376,7.2655,494000
-122.0,37.86,18,8953,1074.0,3011,993,10.7372,500001
-121.97,37.87,4,1029,126.0,416,122,13.4883,500001
-121.96,37.84,29,7479,977.0,2744,943,7.5139,398200
-122.0,37.84,16,7681,946.0,2777,908,9.5271,500001
-121.96,37.85,10,3209,379.0,1199,392,12.2478,500001
-121.99,37.83,16,2939,380.0,1177,396,8.0839,372000
-121.98,37.82,18,9117,1248.0,3280,1167,8.003,351300
-121.95,37.81,5,7178,898.0,2823,907,9.0776,450400
-122.1,37.93,20,10212,1424.0,4083,1374,8.039,382200
-122.12,37.94,22,4949,626.0,1850,590,10.4549,500001
-122.1,37.9,38,827,144.0,368,136,6.5095,294400
-122.14,37.9,32,5738,746.0,2099,732,10.3224,500001
-122.12,37.91,34,5683,755.0,1962,723,8.3678,455300
-122.09,37.89,35,880,139.0,352,132,6.8686,406500
-122.1,37.89,21,3282,653.0,1398,601,5.2079,310300
-122.11,37.89,32,2372,516.0,1067,492,4.3235,279500
-122.11,37.88,37,4005,614.0,1602,606,6.4666,348200
-122.12,37.88,35,2785,362.0,1001,363,8.0448,433300
-122.12,37.89,30,3227,733.0,1260,684,4.125,257100
-122.13,37.89,27,744,214.0,295,169,2.7411,350000
-122.13,37.87,18,1820,220.0,728,229,10.3713,426100
-122.14,37.88,34,6986,1096.0,2865,1124,6.2275,394400
-122.07,37.88,11,1077,318.0,590,264,3.5536,387200
-122.08,37.88,24,2059,462.0,410,294,2.3971,99400
-122.08,37.88,26,2947,,825,626,2.933,85000
-122.08,37.87,24,6130,1359.0,1750,1286,2.9167,102700
-122.06,37.85,17,7475,1556.0,2092,1449,3.6437,186500
-122.07,37.86,23,1025,205.0,263,191,3.12,155000
-122.06,37.86,16,5187,1014.0,1512,986,4.4551,252400
-122.07,37.86,17,1102,224.0,317,208,3.5893,206300
-122.08,37.87,26,2405,564.0,680,531,2.4896,73400
-122.1,37.88,35,3701,528.0,1511,517,7.2315,367100
-122.09,37.86,27,5484,760.0,2212,770,7.6202,402600
-122.11,37.87,33,3398,500.0,1351,457,6.5814,314200
-122.12,37.85,18,5252,686.0,1870,657,8.0074,454100
-122.08,37.84,17,1320,159.0,1722,141,11.7064,500001
-122.12,37.81,26,4048,513.0,1486,498,7.6717,416500
-122.12,37.82,26,2269,317.0,918,313,6.6657,364500
-122.11,37.83,19,5130,741.0,1887,712,7.203,369900
-122.08,37.82,4,2045,237.0,830,252,11.3421,500001
-122.14,37.86,20,6201,1182.0,2415,1141,4.5744,314000
-122.14,37.85,27,9147,1276.0,3371,1269,7.3267,389900
-122.14,37.84,24,2131,343.0,874,373,5.6349,355600
-122.16,37.83,16,4596,705.0,1480,650,7.52,370200
-122.16,37.86,36,3359,493.0,1298,483,8.1586,404300
-122.18,37.88,36,542,119.0,231,121,4.9,354200
-122.18,37.86,33,4449,636.0,1684,617,8.9571,399700
-122.16,37.89,32,1779,241.0,721,258,8.7589,434500
-122.17,37.88,32,3633,508.0,1393,506,7.6917,401800
-122.17,37.88,33,3626,502.0,1348,480,7.6107,423200
-122.17,37.87,38,1261,177.0,472,183,6.917,438000
-122.22,37.88,20,95,13.0,31,15,2.4444,475000
-122.2,37.89,37,3881,560.0,1315,517,7.3195,367500
-122.2,37.88,36,1065,160.0,398,155,7.7736,378100
-122.18,37.91,31,7200,876.0,2428,843,10.9405,500001
-122.2,37.9,36,2107,287.0,740,280,10.3416,500001
-122.18,37.9,36,4760,610.0,1511,572,9.0064,500001
-122.18,37.89,18,4845,735.0,1634,734,8.1489,499000
-121.84,37.98,8,7505,1089.0,3325,1016,5.2699,204200
-121.81,37.97,8,1584,236.0,615,202,6.4753,166800
-121.78,37.97,4,17032,2546.0,7653,2359,5.5601,213700
-121.83,37.95,17,1133,244.0,716,235,2.875,162500
-121.94,37.83,11,2836,373.0,959,335,10.5815,500001
-121.89,37.82,4,11444,1355.0,3898,1257,13.2949,500001
-121.91,37.81,7,3477,416.0,1216,395,13.1499,500001
-121.82,37.81,12,4711,659.0,2089,621,8.3209,485400
-121.96,37.99,2,3129,707.0,1606,698,2.9591,210100
-121.96,37.94,26,3084,505.0,1557,501,5.1582,194700
-121.96,37.95,25,4026,791.0,1850,709,4.1483,181200
-121.95,37.94,21,3153,411.0,1318,431,6.8642,285400
-121.97,37.93,4,3241,464.0,1552,494,6.6134,307000
-122.01,37.92,18,2808,337.0,1038,337,8.3956,353600
-122.01,37.92,16,2638,345.0,1055,334,8.1163,365800
-121.99,37.92,14,1780,224.0,764,226,9.0243,427700
-121.93,37.89,13,2085,292.0,852,264,7.3445,366700
-121.92,37.96,14,5332,884.0,2093,839,5.2798,237400
-121.94,37.95,18,2541,355.0,986,346,7.1978,288000
-121.91,37.93,13,1610,198.0,703,217,8.7059,329400
-121.94,37.94,26,1299,174.0,533,180,6.2296,291700
-121.94,37.93,16,3421,427.0,1341,428,7.5695,320400
-121.93,37.93,16,2876,391.0,1089,377,6.299,286900
-121.93,37.93,16,2169,262.0,877,245,6.6049,312600
-121.95,37.94,27,1469,216.0,578,219,5.9346,253600
-122.25,38.02,16,1803,267.0,946,266,5.7001,205100
-122.25,38.03,15,3338,532.0,1834,520,5.6293,197600
-122.21,38.02,15,2150,327.0,1094,324,6.0224,198500
-122.2,37.96,9,6306,962.0,2581,911,6.7741,310700
-122.23,38.06,52,1350,266.0,490,257,3.125,171100
-122.23,38.05,52,1736,358.0,638,297,2.5517,147100
-122.21,38.06,52,2735,559.0,1076,487,3.6154,155700
-122.2,38.04,31,3029,500.0,1236,487,5.6022,197000
-122.26,38.03,25,2239,361.0,928,353,4.4474,203700
-122.27,38.04,47,1685,405.0,835,372,2.3103,134500
-122.26,38.03,41,1631,282.0,752,288,3.9345,150200
-122.26,38.04,41,2512,539.0,1179,480,2.694,123000
-122.25,38.05,30,1255,297.0,779,307,1.6767,147700
-122.32,38.06,4,7999,1611.0,3596,1396,5.0969,174200
-122.28,38.0,26,2335,413.0,980,417,3.4471,178900
-122.29,38.0,16,4986,1081.0,2805,1016,4.025,173200
-122.36,38.03,32,2159,393.0,981,369,4.3173,175400
-122.3,38.0,34,1712,317.0,956,341,4.4394,162000
-122.31,38.0,26,3735,641.0,1708,633,4.621,191100
-122.31,38.01,18,4123,874.0,1895,772,3.2759,195000
-122.28,37.99,28,3801,622.0,1654,571,4.375,193300
-122.26,37.98,28,2038,329.0,947,349,5.1178,198000
-122.27,37.99,16,4921,737.0,2312,725,5.8899,243200
-122.27,37.98,23,3455,479.0,1375,474,6.0289,218600
-122.26,38.02,5,3846,786.0,2053,716,5.0473,184800
-122.24,38.01,11,3751,565.0,1949,555,5.7862,269400
-122.24,38.01,16,2084,315.0,1154,307,6.0102,235600
-122.25,38.0,16,2978,411.0,1531,400,6.5006,237700
-122.26,38.0,14,2338,391.0,1003,398,4.2269,170500
-122.26,38.0,6,678,104.0,318,91,5.2375,246400
-122.27,38.0,15,1216,166.0,572,178,5.8418,240300
-122.27,38.0,12,1592,242.0,969,233,6.1576,248700
-122.26,38.0,5,6265,908.0,3326,872,6.2073,272900
-122.29,37.98,27,2133,347.0,850,350,5.1046,209800
-122.28,37.96,35,1579,243.0,734,264,5.5,201000
-122.27,37.97,10,15259,2275.0,7266,2338,6.0666,272400
-122.3,37.97,30,4030,772.0,1777,718,3.6393,184000
-122.3,37.97,34,2854,528.0,1211,452,3.5353,164700
-122.29,37.97,20,3426,632.0,1512,580,4.4911,227400
-122.3,37.97,35,1811,377.0,911,340,3.375,149700
-122.29,37.94,20,7578,1426.0,3637,1362,4.4387,190000
-122.32,37.95,37,1887,353.0,895,359,4.45,196600
-122.31,37.94,38,1794,349.0,810,335,3.8343,191400
-122.31,37.94,38,2172,403.0,945,384,4.3958,194200
-122.32,37.95,36,1425,245.0,573,239,4.35,185000
-122.31,37.99,25,6508,1137.0,3259,1081,4.2348,157800
-122.3,37.98,25,3807,806.0,1821,792,3.6518,164300
-122.32,37.97,29,2347,464.0,1135,490,3.9722,161000
-122.32,38.01,26,3054,492.0,1495,496,4.6944,171100
-122.33,38.0,35,3779,711.0,2493,679,2.9781,109000
-122.31,38.0,29,3108,534.0,1687,516,4.3333,170800
-122.32,37.99,24,4865,968.0,2315,893,4.2852,173500
-122.32,38.0,32,2275,397.0,1233,418,4.0437,162800
-122.34,37.99,42,1531,326.0,1271,377,2.6167,85100
-122.33,37.98,3,2850,544.0,1024,515,6.0115,175000
-122.33,37.99,4,3999,1079.0,1591,887,3.911,112500
-122.39,38.0,33,44,6.0,23,11,4.125,212500
-122.36,37.96,39,246,57.0,316,52,0.716,104200
-122.36,37.96,31,1157,276.0,956,232,1.5347,80400
-122.36,37.95,40,408,102.0,302,81,1.8333,69800
-122.37,37.95,35,215,45.0,100,34,1.6023,81300
-122.37,37.95,32,1298,363.0,716,268,0.9797,76400
-122.37,37.96,37,1572,402.0,1046,350,0.7403,68600
-122.41,37.98,36,60,15.0,42,25,1.4583,67500
-122.34,37.98,33,2014,410.0,1354,427,3.9773,131300
-122.35,37.98,34,3756,726.0,2237,686,3.7562,132900
-122.34,37.97,19,392,109.0,287,81,6.0426,110000
-122.35,37.96,32,1991,504.0,1139,423,2.0353,113600
-122.35,37.97,43,2178,482.0,1545,471,2.5863,112200
-122.35,37.97,31,2892,685.0,2104,641,3.2188,113800
-122.32,37.97,33,1595,292.0,991,300,4.6937,134100
-122.32,37.97,33,1156,190.0,643,209,4.5,156600
-122.33,37.97,19,5151,1335.0,2548,1165,3.3125,158800
-122.33,37.98,32,1967,348.0,1144,364,4.4135,150100
-122.33,37.97,45,1982,376.0,1179,398,3.5463,130800
-122.34,37.97,19,2237,580.0,1438,551,2.3382,120700
-122.33,37.96,46,1222,236.0,819,251,3.9118,129400
-122.35,37.96,36,2191,531.0,1563,524,2.5164,114200
-122.35,37.96,29,1899,524.0,1357,443,1.875,97200
-122.35,37.96,35,1326,346.0,1023,295,2.0724,97700
-122.35,37.95,31,2449,595.0,1801,548,2.6328,110300
-122.35,37.96,34,1428,335.0,1272,319,2.5461,93900
-122.36,37.96,30,950,317.0,1073,280,1.8664,107800
-122.32,37.96,25,1728,403.0,934,412,3.375,133700
-122.32,37.96,34,2070,357.0,784,294,4.0417,182800
-122.32,37.95,35,1612,354.0,887,331,2.5769,146100
-122.33,37.95,22,2099,569.0,1135,509,2.1915,120800
-122.34,37.96,15,6487,1717.0,3408,1560,2.1991,133300
-122.34,37.96,33,1817,441.0,1220,389,2.5382,103600
-122.32,37.94,38,2751,522.0,1390,489,3.7277,165100
-122.32,37.94,46,1901,295.0,833,352,5.5196,210800
-122.32,37.93,40,1141,213.0,434,196,3.9464,186900
-122.33,37.95,42,1627,336.0,848,316,3.7708,144600
-122.33,37.94,45,1226,279.0,590,260,2.8833,140400
-122.33,37.94,47,1882,361.0,797,342,3.5848,140800
-122.33,37.94,43,1876,389.0,807,377,3.1571,141600
-122.33,37.94,42,1695,345.0,719,334,3.9417,139100
-122.33,37.94,44,1769,332.0,828,309,4.0526,150800
-122.34,37.95,45,1128,240.0,702,270,3.6719,134100
-122.33,37.95,45,1585,329.0,981,373,3.0313,135800
-122.33,37.95,46,1543,339.0,777,322,4.0927,142600
-122.34,37.95,44,1675,317.0,806,311,3.0694,135300
-122.34,37.95,44,1788,368.0,933,329,2.875,133400
-122.34,37.95,39,1986,427.0,1041,385,3.2333,135100
-122.34,37.95,38,1340,298.0,766,241,3.2833,111700
-122.35,37.95,45,2142,431.0,1318,431,3.0737,111600
-122.35,37.95,42,1485,290.0,971,303,3.6094,114600
-122.36,37.95,38,1042,289.0,773,248,2.7714,104700
-122.34,37.94,47,2313,433.0,947,430,3.942,143300
-122.34,37.94,44,1917,444.0,936,435,2.7391,140300
-122.34,37.94,31,1611,455.0,786,411,1.681,145500
-122.34,37.94,42,2206,451.0,989,444,3.125,143900
-122.35,37.94,45,2112,493.0,1406,452,2.3456,105200
-122.35,37.94,34,1880,459.0,1358,422,1.6571,105200
-122.35,37.94,47,1275,275.0,844,273,2.8967,95600
-122.36,37.95,38,1066,248.0,729,286,1.5139,81700
-122.36,37.94,45,907,188.0,479,161,3.0862,79000
-122.36,37.94,27,844,249.0,583,265,0.9687,105800
-122.36,37.94,26,1540,343.0,1007,338,1.3365,72900
-122.36,37.94,41,2591,585.0,1638,462,1.822,79700
-122.37,37.94,49,969,229.0,599,195,1.3167,71600
-122.35,37.93,19,1334,366.0,1048,316,1.7865,88000
-122.35,37.93,28,1995,488.0,1182,439,2.3352,84300
-122.36,37.94,43,369,107.0,371,111,1.6,79400
-122.36,37.93,17,1258,254.0,885,229,3.05,121600
-122.37,37.94,40,1064,266.0,912,239,1.0521,69100
-122.37,37.93,45,3150,756.0,1798,749,1.75,37900
-122.38,37.91,18,3507,711.0,1224,676,5.0524,269800
-122.42,37.93,47,3453,779.0,1353,728,4.016,274500
-122.41,37.94,52,154,33.0,89,38,3.2875,275000
-122.34,37.93,30,2515,481.0,1327,428,2.1287,95000
-122.35,37.93,39,2002,416.0,1166,395,1.7257,91500
-122.36,37.93,44,1891,449.0,1047,432,1.7727,86100
-122.36,37.93,42,1796,389.0,1107,372,1.9375,87000
-122.37,37.93,37,709,190.0,644,174,0.8641,84200
-122.33,37.91,36,1954,513.0,1437,440,1.125,93800
-122.35,37.92,36,921,200.0,585,236,1.9224,94000
-122.36,37.92,52,215,41.0,126,43,1.3929,104200
-122.35,37.91,4,2851,798.0,1285,712,4.2895,186800
-122.33,37.93,34,2326,471.0,1356,441,2.3475,90300
-122.33,37.93,27,2158,424.0,1220,442,3.0156,111500
-122.34,37.93,32,2389,652.0,1672,584,1.4423,88300
-122.34,37.93,45,2225,486.0,1304,459,2.64,112100
-122.35,37.93,41,268,75.0,198,82,3.2222,156300
-122.32,37.92,29,2304,399.0,1377,454,5.0187,140600
-122.33,37.92,26,3887,779.0,2512,740,2.2301,122400
-122.32,37.92,28,4649,977.0,2606,953,3.2674,129100
-122.32,37.91,34,2669,647.0,1341,555,2.6399,119600
-122.31,37.91,39,2955,696.0,1417,682,2.7628,167800
-122.31,37.91,43,2549,511.0,1060,528,3.6417,178400
-122.31,37.91,45,3924,834.0,1992,773,4.1146,177800
-122.31,37.93,39,2505,371.0,872,345,5.3433,286500
-122.31,37.93,36,2403,408.0,917,404,5.0399,253400
-122.32,37.93,40,3056,489.0,1103,481,5.1067,247300
-122.32,37.94,47,1911,283.0,697,275,6.2712,267700
-122.3,37.92,32,3943,605.0,1524,614,6.0677,321600
-122.29,37.92,35,583,88.0,235,84,5.943,288200
-122.29,37.92,32,1736,234.0,602,231,6.516,401000
-122.3,37.93,34,2254,357.0,715,306,4.5,304000
-122.31,37.93,36,1526,256.0,696,263,3.5089,261900
-122.32,37.93,33,296,73.0,216,63,2.675,22500
-122.31,37.92,30,1014,236.0,537,204,2.8456,183300
-122.31,37.92,38,1250,236.0,631,279,3.724,220100
-122.31,37.92,12,1895,600.0,983,519,2.5,195800
-122.32,37.92,22,1119,220.0,565,199,3.3594,186900
-122.31,37.92,43,2116,407.0,900,361,4.1587,212200
-122.3,37.92,33,1615,271.0,710,285,4.0804,239000
-122.31,37.91,31,1432,348.0,681,348,2.7243,218100
-122.3,37.91,39,2686,569.0,1159,559,2.9441,200400
-122.3,37.91,40,2866,617.0,1305,589,3.6321,209100
-122.3,37.9,37,2125,489.0,912,462,2.9219,217200
-122.3,37.9,41,2053,435.0,873,415,3.4091,223000
-122.3,37.9,35,1102,308.0,688,303,2.3946,141700
-122.3,37.9,30,1772,471.0,880,437,2.2672,162500
-122.29,37.92,36,1450,235.0,568,234,6.0,311400
-122.29,37.91,38,2591,424.0,905,378,5.1691,263200
-122.29,37.91,46,2085,346.0,748,354,4.0536,262000
-122.29,37.91,40,2085,329.0,796,339,5.5357,273700
-122.29,37.9,52,2657,500.0,1131,489,4.4286,234900
-122.28,37.91,38,2501,348.0,805,329,6.5576,358500
-122.28,37.9,49,3191,516.0,1148,507,6.3538,333700
-122.28,37.9,52,1369,249.0,490,248,4.1212,287500
-122.28,37.91,41,3009,482.0,1053,490,5.828,324400
-122.27,37.91,47,1930,315.0,692,296,6.3669,315500
-122.28,37.91,48,2083,298.0,685,286,7.3089,331200
-124.17,41.8,16,2739,480.0,1259,436,3.7557,109400
-124.3,41.8,19,2672,552.0,1298,478,1.9797,85800
-124.23,41.75,11,3159,616.0,1343,479,2.4805,73200
-124.21,41.77,17,3461,722.0,1947,647,2.5795,68400
-124.19,41.78,15,3140,714.0,1645,640,1.6654,74600
-124.22,41.73,28,3003,699.0,1530,653,1.7038,78300
-124.21,41.75,20,3810,787.0,1993,721,2.0074,66900
-124.17,41.76,20,2673,538.0,1282,514,2.4605,105900
-124.16,41.74,15,2715,569.0,1532,530,2.1829,69500
-124.14,41.95,21,2696,578.0,1208,494,2.275,122400
-124.16,41.92,19,1668,324.0,841,283,2.1336,75000
-124.3,41.84,17,2677,531.0,1244,456,3.0313,103600
-124.15,41.81,17,3276,628.0,3546,585,2.2868,103100
-123.91,41.68,22,1880,360.0,743,314,2.9688,152700
-123.83,41.88,18,1504,357.0,660,258,3.13,116700
-123.92,41.54,22,2920,636.0,1382,499,2.0202,71100
-119.94,38.96,20,1451,386.0,467,255,1.5536,212500
-119.95,38.95,8,430,107.0,36,18,2.625,187500
-119.95,38.95,22,1058,352.0,851,269,2.02,87500
-119.95,38.95,21,2046,580.0,952,353,1.7245,92200
-119.94,38.95,25,1789,536.0,1134,396,2.32,91300
-119.95,38.94,24,2180,517.0,755,223,2.5875,173400
-119.93,38.94,27,1709,408.0,97,44,2.4917,200000
-119.97,38.94,26,1485,334.0,406,180,1.9667,84600
-119.97,38.93,24,856,185.0,388,108,3.1806,107200
-119.98,38.96,25,2443,444.0,868,342,3.5417,114800
-119.96,38.94,19,1429,292.0,585,188,2.2589,131600
-119.96,38.94,27,1492,393.0,717,254,1.8906,104200
-119.96,38.93,22,2731,632.0,1215,483,2.83,110500
-119.94,38.92,24,1258,216.0,235,96,4.6,136800
-119.98,38.94,25,1339,328.0,503,219,1.9018,109700
-119.98,38.94,23,1564,298.0,339,147,4.0417,99300
-119.99,38.94,24,1216,289.0,421,185,3.1625,103600
-119.99,38.94,22,3119,640.0,786,351,3.0806,118500
-119.99,38.93,23,1882,414.0,673,277,2.9091,141900
-119.98,38.93,28,1194,272.0,494,203,2.3281,85800
-119.98,38.93,25,1262,293.0,534,226,2.6607,90400
-119.98,38.92,27,2682,606.0,1010,399,3.15,86900
-119.98,38.92,28,1408,312.0,522,221,2.0708,89600
-120.0,38.93,17,8005,1382.0,999,383,3.9722,313400
-120.01,38.93,22,3080,610.0,1045,425,2.996,126100
-120.0,38.92,17,1106,207.0,466,180,3.3295,126600
-120.0,38.92,26,529,116.0,191,83,3.5,103600
-120.01,38.92,23,964,246.0,485,198,1.7188,96100
-120.01,38.92,25,1758,357.0,689,278,2.675,104200
-120.02,38.91,22,2138,493.0,829,330,2.2056,107200
-120.02,38.92,24,1194,246.0,414,151,3.2396,101900
-120.01,38.91,27,968,191.0,283,143,2.0938,94400
-120.01,38.91,17,2732,609.0,1005,499,1.9851,86700
-120.01,38.89,24,1669,422.0,589,281,3.0089,100800
-120.0,38.9,21,1653,419.0,737,308,1.9727,114100
-119.99,38.88,17,2807,529.0,675,251,2.7457,107800
-119.98,38.9,16,3109,572.0,885,334,3.5,134700
-119.92,38.91,15,3831,625.0,984,328,5.0718,162500
-120.0,38.87,12,1437,268.0,395,144,4.225,127600
-119.96,38.84,17,2722,512.0,828,289,3.5714,109700
-120.02,38.76,15,3142,618.0,725,285,4.3333,121400
-120.04,38.86,16,2708,481.0,712,261,3.7891,117700
-120.03,38.89,15,3042,588.0,918,336,3.8333,118800
-120.02,38.86,19,2429,459.0,883,300,3.017,97600
-120.13,39.06,22,2465,539.0,381,146,2.875,87500
-120.16,39.04,18,2040,402.0,350,129,4.0313,126000
-120.16,39.01,16,1463,264.0,54,26,4.975,206300
-120.06,39.01,19,2967,528.0,112,48,4.0714,437500
-120.1,38.91,33,1561,282.0,30,11,1.875,500001
-120.97,38.91,7,4341,716.0,1978,682,4.8311,172200
-121.04,38.81,11,3522,623.0,1456,544,3.93,163400
-120.72,38.94,10,1604,352.0,540,190,3.7625,113200
-120.88,38.91,15,3876,778.0,1960,691,2.902,127300
-120.92,38.86,11,1720,345.0,850,326,3.2027,128600
-120.87,38.83,12,2180,423.0,1070,377,2.8562,128200
-120.84,38.81,11,1280,286.0,609,248,3.1635,132600
-120.81,38.89,17,1438,324.0,675,268,2.9444,119300
-120.79,38.83,15,1374,291.0,709,239,1.7222,118500
-120.71,38.85,8,1877,479.0,884,323,3.4688,120100
-120.5,38.87,10,81,41.0,55,16,4.9583,87500
-120.3,38.9,11,1961,435.0,113,53,0.9227,95500
-121.09,38.68,15,5218,711.0,1949,659,4.7083,213300
-121.08,38.67,10,2499,331.0,1040,333,6.844,239600
-121.07,38.66,22,1831,274.0,813,269,4.6394,173400
-121.06,38.7,9,13255,1739.0,5001,1627,6.314,228900
-121.0,38.58,12,3425,549.0,1357,451,5.3344,217500
-121.01,38.73,7,6322,1046.0,2957,1024,4.7276,197500
-120.99,38.69,5,5743,1074.0,2651,962,4.1163,172500
-121.02,38.66,4,7392,1155.0,3096,1065,4.5246,198900
-120.99,38.67,8,4913,744.0,2005,723,5.4413,187900
-120.98,38.67,13,3432,516.0,1286,470,5.584,186600
-120.98,38.66,9,2073,404.0,916,373,3.225,163300
-120.98,38.68,5,4810,909.0,2242,900,3.2964,176900
-120.95,38.69,10,3421,563.0,1689,545,5.2032,217100
-120.96,38.66,11,2339,436.0,1062,380,3.9036,180800
-120.97,38.65,9,3707,602.0,1601,555,4.0714,300600
-120.93,38.65,12,2213,384.0,1097,351,4.5568,170100
-120.91,38.62,12,4545,748.0,2033,718,4.1843,207600
-120.95,38.79,12,3247,579.0,1459,517,4.3981,202800
-120.93,38.77,9,2229,355.0,788,341,5.5111,196300
-120.91,38.73,11,5460,859.0,2645,838,4.835,230600
-120.87,38.71,13,2692,470.0,1302,420,4.0,167400
-120.84,38.77,11,1013,188.0,410,158,4.825,184600
-120.86,38.75,15,1533,300.0,674,287,2.5625,146100
-120.83,38.74,17,3685,775.0,1714,734,2.2269,128300
-120.84,38.73,17,2616,492.0,1158,457,2.8807,142600
-120.81,38.73,38,2005,385.0,882,353,2.5104,120500
-120.78,38.74,28,4236,877.0,2008,881,2.1603,111300
-120.81,38.74,29,2259,482.0,1099,463,2.3314,121600
-120.76,38.76,21,3509,606.0,1576,564,2.6392,148500
-120.76,38.73,17,512,129.0,314,140,1.5625,108300
-120.78,38.73,31,3117,616.0,1606,588,2.9844,127900
-120.81,38.73,42,1276,260.0,799,259,2.7273,128600
-120.78,38.72,19,4414,767.0,1865,699,3.6406,150900
-120.67,38.76,35,2104,403.0,1060,400,2.1682,138100
-120.7,38.75,19,2325,430.0,967,376,2.9,158700
-120.71,38.73,17,2146,396.0,862,351,2.9219,141300
-120.58,38.77,15,2155,394.0,857,356,4.03,141200
-120.58,38.77,21,1661,406.0,789,319,2.3583,108700
-120.6,38.76,22,1236,273.0,615,248,3.0217,106900
-120.59,38.76,21,1728,417.0,731,334,1.7266,94700
-120.63,38.75,17,3145,621.0,1432,559,2.7201,117500
-120.7,38.69,13,4492,821.0,2093,734,4.0709,151700
-120.63,38.73,11,4577,836.0,1944,700,4.0675,140200
-120.62,38.71,10,6305,1150.0,2597,921,4.0197,132200
-120.63,38.68,14,1821,316.0,769,266,3.0789,131700
-120.54,38.75,9,3006,540.0,1102,418,3.9812,136600
-120.76,38.6,14,2925,625.0,1226,437,2.5865,133800
-120.66,38.61,19,2715,596.0,1301,473,2.5042,126400
-120.72,38.57,8,892,185.0,427,164,2.6833,118800
-120.59,38.53,15,432,87.0,208,73,3.6125,100000
-120.44,38.61,9,2598,548.0,796,297,3.5192,98000
-120.32,38.71,13,1115,255.0,86,32,3.5667,115600
-120.08,38.8,34,1988,511.0,36,15,4.625,162500
-120.88,38.58,8,3417,604.0,1703,623,4.0827,170700
-120.84,38.63,12,1313,231.0,731,232,5.7373,208300
-120.81,38.67,14,8396,1578.0,3952,1474,3.0565,118800
-120.76,38.65,17,2319,430.0,1126,372,3.5511,155900
-120.85,38.69,18,5928,1097.0,2697,1096,3.4872,141400
